pair;timeframe;strategy;tp;sl;time;threshold;followTrend;name;positions;profit;drawdown;long;winratio;positivedaysratio;meanloss;meanwin;meantrade;stddeviationwin;stddeviationloss;stddeviation;meanholdtime;hitSl;hitTp;stringCodedParams;stringCodedPositions;stringCodedResult;
AUDUSD;2160;StochStrategy_V0;0,31;0,31;70200000;0,02;False;StochStrategy_V0;152;-0,0114;-0,0222000000000001;0,447368421052632;0,486842105263158;0,470588235294118;-0,00233636363636364;0,00227702702702703;-7,54966887417216E-05;0,000541156743366615;0,000412124395200332;0,00235560391118984;358;75;68;pair:AUDUSD|timeframe:2160|strategy:StochStrategy_V0|tp:0,31|sl:0,31|time:70200000|threshold:0,02|followTrend:False|name:StochStrategy_V0;L:1443484835435:0,6969:1443489515435:0,6947|L:1443489575435:0,695:1443511485435:0,6972|S:1443602065435:0,7025:1443652035435:0,7003|S:1443662085435:0,7033:1443665285435:0,7055|S:1443665445435:0,7052:1443686775435:0,7074|S:1443686845435:0,7073:1443711555435:0,7051|L:1443754605435:0,7021:1443767415435:0,7046|L:1443791195435:0,7012:1443796275435:0,7034|L:1443999705435:0,7052:1444010425435:0,7075|S:1444010435435:0,7076:1444037675435:0,7099|S:1444037835435:0,7103:1444049605435:0,7081|S:1444102605435:0,7112:1444139055435:0,7137|S:1444139195435:0,7131:1444150295435:0,7157|S:1444150315435:0,7154:1444181975435:0,7177|S:1444182135435:0,7172:1444199655435:0,7195|S:1444199735435:0,7194:1444216595435:0,7218|S:1444216745435:0,7218:1444261595435:0,7195|L:1444269795435:0,7184:1444316905435:0,7207|S:1444318245435:0,7211:1444322475435:0,7234|S:1444322495435:0,7232:1444327405435:0,7258|S:1444327425435:0,7268:1444328675435:0,7244|S:1444348715435:0,7266:1444365885435:0,7289|S:1444366005435:0,7286:1444380625435:0,7309|S:1444380755435:0,7308:1444386445435:0,7331|S:1444386825435:0,734:1444397315435:0,7317|S:1444600875435:0,7323:1444617185435:0,7346|S:1444617205435:0,7344:1444638285435:0,7367|S:1444638295435:0,7364:1444695495435:0,7341|L:1444698455435:0,7326:1444702735435:0,7303|L:1444702885435:0,7307:1444736465435:0,7284|L:1444736635435:0,7286:1444742865435:0,7263|L:1444743015435:0,7258:1444744335435:0,7281|L:1444767305435:0,7251:1444771775435:0,7228|L:1444771815435:0,7233:1444772615435:0,7209|L:1444772695435:0,7213:1444791785435:0,7236|S:1444826095435:0,7271:1444827085435:0,7294|S:1444827145435:0,7289:1444828925435:0,7266|S:1444849705435:0,7295:1444866545435:0,7318|S:1444866765435:0,7316:1444868975435:0,7345|S:1444868995435:0,734:1444869015435:0,7312|S:1444869025435:0,7314:1444875415435:0,7337|S:1444876765435:0,7348:1444884045435:0,7322|S:1444894975435:0,7354:1444899735435:0,733|L:1444983695435:0,7276:1445004415435:0,7251|L:1445004595435:0,7257:1445022005435:0,7279|S:1445205805435:0,7265:1445219595435:0,7241|L:1445219755435:0,7243:1445220005435:0,7284|S:1445224135435:0,7281:1445241935435:0,7305|S:1445242005435:0,7301:1445255825435:0,7277|L:1445296625435:0,7244:1445301035435:0,7267|S:1445326485435:0,7291:1445352675435:0,7268|L:1445407395435:0,7253:1445409115435:0,723|L:1445409245435:0,7227:1445436065435:0,7204|L:1445436165435:0,7205:1445440895435:0,7228|S:1445562505435:0,7233:1445571105435:0,7257|S:1445571195435:0,7255:1445581915435:0,7278|S:1445581995435:0,7281:1445598255435:0,7258|S:1445599135435:0,7283:1445603155435:0,726|S:1445817945435:0,7223:1445823035435:0,7246|S:1445823065435:0,7247:1445870405435:0,727|S:1445870485435:0,7267:1445890205435:0,7244|L:1445913525435:0,7233:1445934245435:0,7256|L:1445951485435:0,7226:1445965315435:0,7203|L:1445965335435:0,7205:1445977915435:0,7181|L:1445978125435:0,7183:1445984615435:0,7206|L:1445992395435:0,7134:1446054715435:0,7158|L:1446055535435:0,7111:1446055755435:0,7088|L:1446055805435:0,7086:1446063975435:0,7109|L:1446124675435:0,7078:1446129015435:0,7101|L:1446148955435:0,707:1446163355435:0,7093|S:1446175525435:0,7107:1446187425435:0,7133|S:1446187765435:0,7122:1446195145435:0,7099|S:1446220945435:0,714:1446235205435:0,7131|S:1446420045435:0,7124:1446428705435:0,7148|S:1446453355435:0,7149:1446513215435:0,7172|S:1446513385435:0,7166:1446521405435:0,7208|S:1446521435435:0,7158:1446522255435:0,7183|S:1446524115435:0,7208:1446540945435:0,7184|L:1446712115435:0,7139:1446731745435:0,7162|S:1446731895435:0,7162:1446738685435:0,7139|S:1446799125435:0,7165:1446816605435:0,7134|L:1446816845435:0,7078:1446818805435:0,7056|L:1446818835435:0,7058:1446825425435:0,7036|L:1446825515435:0,7038:1446840005435:0,7039|S:1447027185435:0,7037:1447038325435:0,7059|S:1447038425435:0,706:1447162835435:0,7038|L:1447162995435:0,7041:1447170475435:0,7019|L:1447170655435:0,7021:1447198925435:0,7043|S:1447208145435:0,7063:1447241185435:0,7041|S:1447287255435:0,7072:1447288205435:0,7103|S:1447288665435:0,7123:1447290095435:0,7146|S:1447290145435:0,7147:1447332985435:0,7124|S:1447392305435:0,7137:1447426815435:0,7112|L:1447426825435:0,711:1447444805435:0,713|S:1447630445435:0,7101:1447659035435:0,7124|S:1447659185435:0,712:1447679705435:0,7097|L:1447679805435:0,7095:1447744985435:0,7073|L:1447745185435:0,7077:1447752215435:0,71|S:1447754575435:0,7104:1447765895435:0,7127|S:1447766065435:0,7132:1447798065435:0,7109|L:1447832845435:0,7092:1447838695435:0,7115|L:1447861545435:0,7091:1447880565435:0,7114|S:1447888835435:0,7116:1447894755435:0,7139|S:1447894775435:0,7139:1447897545435:0,7165|S:1447897565435:0,7169:1447946405435:0,7193|S:1447946525435:0,7193:1448011075435:0,7216|S:1448011255435:0,7215:1448049605435:0,7215|L:1448303165435:0,7196:1448654405435:0,72|L:1448987405435:0,7313:1449016305435:0,7337|S:1449016475435:0,7331:1449019445435:0,7308|L:1449019555435:0,7308:1449049385435:0,7331|L:1449076565435:0,7306:1449259205435:0,7302|L:1449445455435:0,7333:1449482955435:0,7303|L:1449483055435:0,7303:1449493295435:0,7276|L:1449493445435:0,7276:1449538925435:0,7253|L:1449539005435:0,7251:1449550965435:0,7228|L:1449551155435:0,7229:1449566075435:0,7206|L:1449566195435:0,7205:1449590595435:0,7228|L:1449653065435:0,7181:1449660945435:0,7204|S:1449670875435:0,7236:1449679475435:0,7213|S:1449771175435:0,7298:1449780525435:0,7275|L:1449780855435:0,7276:1449797135435:0,7252|L:1449797225435:0,7252:1449824665435:0,7229|L:1449824695435:0,7232:1449832435435:0,7209|L:1449832515435:0,7211:1449845545435:0,7187|L:1449845585435:0,719:1449846665435:0,7213|L:1450047835435:0,7177:1450064935435:0,72|S:1450082205435:0,7213:1450100605435:0,7236|S:1450100625435:0,7239:1450112835435:0,7262|S:1450112945435:0,7261:1450126775435:0,7238|S:1450147015435:0,7273:1450154925435:0,725|L:1450182625435:0,7232:1450191235435:0,7209|L:1450191385435:0,7212:1450193015435:0,7189|L:1450193215435:0,7189:1450195245435:0,7166|L:1450195355435:0,7166:1450205355435:0,7189|S:1450289025435:0,7225:1450292425435:0,7185|L:1450293035435:0,7186:1450293225435:0,7209|S:1450295165435:0,7265:1450296455435:0,7239|L:1450317205435:0,7174:1450340155435:0,7197|L:1450362445435:0,7148:1450363795435:0,7125|L:1450363865435:0,7126:1450368805435:0,7103|L:1450368965435:0,7105:1450385875435:0,7128|S:1450450745435:0,7151:1450451015435:0,7176|S:1450451075435:0,7169:1450456525435:0,7193|S:1450456585435:0,7193:1450468805435:0,7189|L:1450660145435:0,7158:1450681745435:0,7185|S:1450710585435:0,7185:1450753115435:0,7208|S:1450753275435:0,7219:1450772205435:0,7242|S:1450772575435:0,7243:1450862825435:0,722|L:1450862925435:0,7222:1450904215435:0,7245|S:1450923105435:0,7252:1450942805435:0,7275|S:1450942825435:0,7272:1451073605435:0,7276|;positions:152|profit:-0,0114|drawdown:-0,0222000000000001|long:0,447368421052632|winratio:0,486842105263158|positivedaysratio:0,470588235294118|meanloss:-0,00233636363636364|meanwin:0,00227702702702703|meantrade:-7,54966887417216E-05|stddeviationwin:0,000541156743366615|stddeviationloss:0,000412124395200332|stddeviation:0,00235560391118984|meanholdtime:358|hitSl:75|hitTp:68;
USDJPY;2160;StochStrategy_V0;0,36;0,36;52200000;0,26;True;StochStrategy_V0;71;0,670000000000087;-3,92999999999998;0,436619718309859;0,507042253521127;0,533333333333333;-0,43142857142857;0,438055555555557;0,00943661971831108;0,096344850650742;0,119931953496087;0,448062770137109;1028;31;34;pair:USDJPY|timeframe:2160|strategy:StochStrategy_V0|tp:0,36|sl:0,36|time:52200000|threshold:0,26|followTrend:True|name:StochStrategy_V0;S:1443493955435:119,73:1443508285435:119,3|S:1443511285435:119,53:1443515815435:119,97|L:1443536845435:120,12:1443542855435:119,68|L:1443573355435:120:1443625775435:119,56|S:1443627045435:119,75:1443665825435:120,19|L:1443665835435:120,19:1443698805435:119,75|S:1443698815435:119,69:1443770415435:120,14|L:1443772745435:120,05:1443789045435:119,52|S:1443789055435:119,56:1443789585435:119,12|S:1443797255435:119,08:1443802435435:119,52|S:1443996455435:119,91:1444057845435:120,35|L:1444088865435:120,46:1444185745435:119,94|S:1444185755435:120,04:1444417205435:120,26|S:1444600835435:120,19:1444721405435:119,75|S:1444728805435:119,71:1444827085435:119,28|S:1444829325435:119,37:1444846165435:118,93|S:1444890475435:118,78:1444893525435:118,35|S:1444895185435:118,39:1444936045435:118,82|L:1444936055435:118,82:1444960865435:119,25|L:1444977795435:119:1445008645435:119,44|L:1445205695435:119,44:1445352315435:119,88|L:1445356925435:119,82:1445518355435:120,26|L:1445518455435:120,24:1445531055435:120,68|L:1445567145435:120,66:1445608455435:121,12|L:1445814215435:121,39:1445844015435:120,95|S:1445857955435:120,95:1445913225435:120,49|S:1445916545435:120,62:1445949125435:120,18|S:1445950695435:120,39:1446055335435:120,88|L:1446055345435:120,91:1446175335435:120,29|S:1446175345435:120,36:1446175475435:120,81|L:1446178495435:120,94:1446179635435:121,39|L:1446183555435:121,21:1446187395435:120,71|S:1446196275435:120,61:1446235205435:120,67|S:1446420245435:120,54:1446557415435:120,98|L:1446575465435:121,07:1446712095435:121,65|L:1446712275435:121,69:1446816605435:122,41|L:1446816775435:122,69:1446824575435:123,15|L:1447023685435:123,33:1447204175435:122,85|S:1447211345435:122,91:1447421415435:122,46|S:1447421425435:122,48:1447433955435:122,93|S:1447630605435:122,34:1447661475435:122,79|S:1447748175435:123,19:1447873225435:123,72|L:1447883965435:123,65:1447903815435:123,2|S:1447908085435:123,24:1447948885435:122,79|S:1447959165435:122,81:1448049605435:122,76|L:1448303275435:122,89:1448355505435:122,43|S:1448356835435:122,54:1448654405435:122,56|S:1448987325435:122,86:1449063145435:123,32|L:1449081245435:123,5:1449259205435:123,24|L:1449444725435:123,18:1449585185435:122,73|S:1449586345435:122,86:1449668095435:122,4|S:1449671695435:122,07:1449682015435:121,63|S:1449771135435:121,39:1449792345435:121,83|L:1449812535435:122,02:1449831345435:121,57|S:1449840935435:121,54:1449843515435:121,1|S:1449847275435:121,19:1449854185435:120,75|S:1450049305435:120,99:1450109515435:120,55|S:1450113715435:120,56:1450126445435:121|L:1450136275435:121,01:1450191615435:121,45|L:1450229565435:121,65:1450257525435:122,09|L:1450260195435:121,99:1450294365435:121,54|S:1450294375435:121,62:1450297055435:122,06|L:1450297085435:122,06:1450310425435:122,51|L:1450335045435:122,32:1450364745435:122,77|L:1450367735435:122,62:1450410675435:123,11|L:1450410685435:123,23:1450411465435:122,59|S:1450411475435:122,55:1450412655435:122,09|S:1450448745435:121,68:1450457815435:121,22|S:1450659135435:121,25:1450796905435:120,81|S:1450801425435:120,88:1450943635435:120,44|S:1450960305435:120,44:1451073605435:120,28|;positions:71|profit:0,670000000000087|drawdown:-3,92999999999998|long:0,436619718309859|winratio:0,507042253521127|positivedaysratio:0,533333333333333|meanloss:-0,43142857142857|meanwin:0,438055555555557|meantrade:0,00943661971831108|stddeviationwin:0,096344850650742|stddeviationloss:0,119931953496087|stddeviation:0,448062770137109|meanholdtime:1028|hitSl:31|hitTp:34;
AUDJPY;2160;StochStrategy_V0;0,56;0,56;30600000;0,18;False;StochStrategy_V0;94;-0,44999999999996;-2,05999999999999;0,51063829787234;0,478723404255319;0,533333333333333;-0,464285714285713;0,495555555555555;-0,00478723404255277;0,0970808495946785;0,12188988004401;0,492100856129094;824;43;41;pair:AUDJPY|timeframe:2160|strategy:StochStrategy_V0|tp:0,56|sl:0,56|time:30600000|threshold:0,18|followTrend:False|name:StochStrategy_V0;L:1443487695435:83,37:1443503275435:82,9|L:1443504655435:83,03:1443511765435:83,52|S:1443515585435:83,58:1443531575435:84,08|S:1443532435435:83,86:1443601875435:84,35|S:1443604735435:84,48:1443625555435:84|L:1443625745435:84,03:1443664285435:84,51|S:1443667155435:84,67:1443715215435:84,18|L:1443716925435:84,22:1443790445435:83,73|L:1443790595435:83,92:1443791005435:83,45|L:1443793265435:83,53:1443798585435:84,01|L:1443996745435:84,65:1444032035435:85,13|S:1444033225435:85,12:1444102225435:85,6|S:1444103175435:85,64:1444159345435:86,13|S:1444165425435:86,1:1444205345435:86,59|S:1444205675435:86,48:1444275625435:85,99|L:1444277695435:86,04:1444318085435:86,54|S:1444327605435:86,9:1444365805435:87,4|S:1444366635435:87,36:1444380625435:87,87|S:1444391195435:88,12:1444417205435:88,17|S:1444600825435:88,02:1444638285435:88,54|S:1444643255435:88,43:1444697705435:87,93|L:1444701535435:87,91:1444703175435:87,41|L:1444705785435:87,6:1444741355435:87,11|L:1444743425435:87:1444748315435:87,5|L:1444764735435:86,99:1444771955435:86,5|L:1444776785435:86,44:1444809765435:86,93|S:1444810875435:86,88:1444846185435:86,37|L:1444846485435:86,51:1444867195435:87,02|S:1444867375435:86,92:1444875645435:87,41|S:1444883465435:87,35:1444892795435:86,81|L:1444894305435:86,89:1444912775435:86,38|L:1444914695435:86,46:1444928735435:86,95|S:1444931885435:86,92:1444996965435:86,43|L:1444998105435:86,48:1445022005435:86,88|S:1445206285435:86,75:1445326475435:87,24|S:1445328545435:87,17:1445409195435:86,66|L:1445412595435:86,57:1445488465435:86,02|L:1445488605435:86,2:1445520115435:86,71|S:1445522585435:86,95:1445561665435:87,45|S:1445562575435:87,34:1445581915435:87,86|S:1445584285435:87,62:1445607375435:87,13|L:1445608165435:87,28:1445626805435:87,55|S:1445814925435:87,67:1445913045435:87,17|L:1445914165435:87,23:1445965275435:86,71|L:1445975835435:86,65:1445992205435:86,01|L:1445992575435:86,01:1446107645435:85,52|L:1446108435435:85,61:1446179475435:86,12|S:1446181085435:86,14:1446195195435:85,66|L:1446195345435:85,68:1446220905435:86,19|S:1446420065435:85,9:1446508035435:86,41|S:1446508485435:86,44:1446523955435:87,02|S:1446530855435:86,81:1446735365435:87,3|S:1446735735435:87,23:1446817145435:86,74|L:1446817265435:86,86:1446840005435:86,76|S:1447023625435:86,71:1447061275435:87,2|S:1447062125435:87,11:1447166765435:86,62|L:1447167355435:86,7:1447288205435:87,19|S:1447304235435:87,73:1447337545435:87,21|L:1447338685435:87,3:1447444805435:87,49|L:1447630655435:86,91:1447660235435:87,4|S:1447663115435:87,46:1447772485435:87,96|S:1447776035435:87,88:1447897505435:88,38|S:1447901105435:88,29:1448049605435:88,56|S:1448303015435:88,41:1448403285435:88,94|L:1448987355435:89,84:1449069575435:90,36|S:1449069655435:90,37:1449259205435:89,99|S:1449444535435:90,36:1449493295435:89,82|L:1449496585435:89,85:1449539045435:89,34|L:1449539875435:89,45:1449551905435:88,95|L:1449555635435:89,04:1449578715435:88,54|L:1449583925435:88,45:1449623005435:88,95|S:1449623265435:88,88:1449650825435:88,37|L:1449655275435:88,17:1449681675435:87,67|L:1449683445435:87,61:1449770995435:88,6|L:1449771005435:88,61:1449824635435:88,11|L:1449824925435:88,19:1449831635435:87,68|L:1449833225435:87,75:1449843485435:87,24|L:1449846175435:87,21:1449864005435:86,82|L:1450050095435:86,67:1450064925435:87,21|S:1450065605435:87,19:1450106205435:87,72|S:1450106525435:87,56:1450147255435:88,06|S:1450148735435:87,99:1450160755435:87,49|L:1450161445435:87,57:1450289795435:88,07|S:1450290485435:87,99:1450295105435:88,5|S:1450295255435:88,29:1450332055435:87,79|L:1450335195435:87,86:1450363875435:87,37|L:1450370315435:87,35:1450410705435:87,87|S:1450410855435:87,74:1450411485435:87,2|L:1450411665435:87,37:1450428765435:86,88|L:1450435295435:86,83:1450439645435:86,34|L:1450441905435:86,49:1450450565435:86,99|S:1450451325435:87:1450468805435:87,16|L:1450659255435:86,85:1450752705435:87,34|S:1450754025435:87,43:1451073605435:87,47|;positions:94|profit:-0,44999999999996|drawdown:-2,05999999999999|long:0,51063829787234|winratio:0,478723404255319|positivedaysratio:0,533333333333333|meanloss:-0,464285714285713|meanwin:0,495555555555555|meantrade:-0,00478723404255277|stddeviationwin:0,0970808495946785|stddeviationloss:0,12188988004401|stddeviation:0,492100856129094|meanholdtime:824|hitSl:43|hitTp:41;
AUDUSD;2160;StochStrategy_V0;0,31;0,31;70200000;0,02;False;StochStrategy_V0;152;-0,0114;-0,0222000000000001;0,447368421052632;0,486842105263158;0,470588235294118;-0,00233636363636364;0,00227702702702703;-7,54966887417216E-05;0,000541156743366615;0,000412124395200332;0,00235560391118984;358;75;68;pair:AUDUSD|timeframe:2160|strategy:StochStrategy_V0|tp:0,31|sl:0,31|time:70200000|threshold:0,02|followTrend:False|name:StochStrategy_V0;L:1443484835435:0,6969:1443489515435:0,6947|L:1443489575435:0,695:1443511485435:0,6972|S:1443602065435:0,7025:1443652035435:0,7003|S:1443662085435:0,7033:1443665285435:0,7055|S:1443665445435:0,7052:1443686775435:0,7074|S:1443686845435:0,7073:1443711555435:0,7051|L:1443754605435:0,7021:1443767415435:0,7046|L:1443791195435:0,7012:1443796275435:0,7034|L:1443999705435:0,7052:1444010425435:0,7075|S:1444010435435:0,7076:1444037675435:0,7099|S:1444037835435:0,7103:1444049605435:0,7081|S:1444102605435:0,7112:1444139055435:0,7137|S:1444139195435:0,7131:1444150295435:0,7157|S:1444150315435:0,7154:1444181975435:0,7177|S:1444182135435:0,7172:1444199655435:0,7195|S:1444199735435:0,7194:1444216595435:0,7218|S:1444216745435:0,7218:1444261595435:0,7195|L:1444269795435:0,7184:1444316905435:0,7207|S:1444318245435:0,7211:1444322475435:0,7234|S:1444322495435:0,7232:1444327405435:0,7258|S:1444327425435:0,7268:1444328675435:0,7244|S:1444348715435:0,7266:1444365885435:0,7289|S:1444366005435:0,7286:1444380625435:0,7309|S:1444380755435:0,7308:1444386445435:0,7331|S:1444386825435:0,734:1444397315435:0,7317|S:1444600875435:0,7323:1444617185435:0,7346|S:1444617205435:0,7344:1444638285435:0,7367|S:1444638295435:0,7364:1444695495435:0,7341|L:1444698455435:0,7326:1444702735435:0,7303|L:1444702885435:0,7307:1444736465435:0,7284|L:1444736635435:0,7286:1444742865435:0,7263|L:1444743015435:0,7258:1444744335435:0,7281|L:1444767305435:0,7251:1444771775435:0,7228|L:1444771815435:0,7233:1444772615435:0,7209|L:1444772695435:0,7213:1444791785435:0,7236|S:1444826095435:0,7271:1444827085435:0,7294|S:1444827145435:0,7289:1444828925435:0,7266|S:1444849705435:0,7295:1444866545435:0,7318|S:1444866765435:0,7316:1444868975435:0,7345|S:1444868995435:0,734:1444869015435:0,7312|S:1444869025435:0,7314:1444875415435:0,7337|S:1444876765435:0,7348:1444884045435:0,7322|S:1444894975435:0,7354:1444899735435:0,733|L:1444983695435:0,7276:1445004415435:0,7251|L:1445004595435:0,7257:1445022005435:0,7279|S:1445205805435:0,7265:1445219595435:0,7241|L:1445219755435:0,7243:1445220005435:0,7284|S:1445224135435:0,7281:1445241935435:0,7305|S:1445242005435:0,7301:1445255825435:0,7277|L:1445296625435:0,7244:1445301035435:0,7267|S:1445326485435:0,7291:1445352675435:0,7268|L:1445407395435:0,7253:1445409115435:0,723|L:1445409245435:0,7227:1445436065435:0,7204|L:1445436165435:0,7205:1445440895435:0,7228|S:1445562505435:0,7233:1445571105435:0,7257|S:1445571195435:0,7255:1445581915435:0,7278|S:1445581995435:0,7281:1445598255435:0,7258|S:1445599135435:0,7283:1445603155435:0,726|S:1445817945435:0,7223:1445823035435:0,7246|S:1445823065435:0,7247:1445870405435:0,727|S:1445870485435:0,7267:1445890205435:0,7244|L:1445913525435:0,7233:1445934245435:0,7256|L:1445951485435:0,7226:1445965315435:0,7203|L:1445965335435:0,7205:1445977915435:0,7181|L:1445978125435:0,7183:1445984615435:0,7206|L:1445992395435:0,7134:1446054715435:0,7158|L:1446055535435:0,7111:1446055755435:0,7088|L:1446055805435:0,7086:1446063975435:0,7109|L:1446124675435:0,7078:1446129015435:0,7101|L:1446148955435:0,707:1446163355435:0,7093|S:1446175525435:0,7107:1446187425435:0,7133|S:1446187765435:0,7122:1446195145435:0,7099|S:1446220945435:0,714:1446235205435:0,7131|S:1446420045435:0,7124:1446428705435:0,7148|S:1446453355435:0,7149:1446513215435:0,7172|S:1446513385435:0,7166:1446521405435:0,7208|S:1446521435435:0,7158:1446522255435:0,7183|S:1446524115435:0,7208:1446540945435:0,7184|L:1446712115435:0,7139:1446731745435:0,7162|S:1446731895435:0,7162:1446738685435:0,7139|S:1446799125435:0,7165:1446816605435:0,7134|L:1446816845435:0,7078:1446818805435:0,7056|L:1446818835435:0,7058:1446825425435:0,7036|L:1446825515435:0,7038:1446840005435:0,7039|S:1447027185435:0,7037:1447038325435:0,7059|S:1447038425435:0,706:1447162835435:0,7038|L:1447162995435:0,7041:1447170475435:0,7019|L:1447170655435:0,7021:1447198925435:0,7043|S:1447208145435:0,7063:1447241185435:0,7041|S:1447287255435:0,7072:1447288205435:0,7103|S:1447288665435:0,7123:1447290095435:0,7146|S:1447290145435:0,7147:1447332985435:0,7124|S:1447392305435:0,7137:1447426815435:0,7112|L:1447426825435:0,711:1447444805435:0,713|S:1447630445435:0,7101:1447659035435:0,7124|S:1447659185435:0,712:1447679705435:0,7097|L:1447679805435:0,7095:1447744985435:0,7073|L:1447745185435:0,7077:1447752215435:0,71|S:1447754575435:0,7104:1447765895435:0,7127|S:1447766065435:0,7132:1447798065435:0,7109|L:1447832845435:0,7092:1447838695435:0,7115|L:1447861545435:0,7091:1447880565435:0,7114|S:1447888835435:0,7116:1447894755435:0,7139|S:1447894775435:0,7139:1447897545435:0,7165|S:1447897565435:0,7169:1447946405435:0,7193|S:1447946525435:0,7193:1448011075435:0,7216|S:1448011255435:0,7215:1448049605435:0,7215|L:1448303165435:0,7196:1448654405435:0,72|L:1448987405435:0,7313:1449016305435:0,7337|S:1449016475435:0,7331:1449019445435:0,7308|L:1449019555435:0,7308:1449049385435:0,7331|L:1449076565435:0,7306:1449259205435:0,7302|L:1449445455435:0,7333:1449482955435:0,7303|L:1449483055435:0,7303:1449493295435:0,7276|L:1449493445435:0,7276:1449538925435:0,7253|L:1449539005435:0,7251:1449550965435:0,7228|L:1449551155435:0,7229:1449566075435:0,7206|L:1449566195435:0,7205:1449590595435:0,7228|L:1449653065435:0,7181:1449660945435:0,7204|S:1449670875435:0,7236:1449679475435:0,7213|S:1449771175435:0,7298:1449780525435:0,7275|L:1449780855435:0,7276:1449797135435:0,7252|L:1449797225435:0,7252:1449824665435:0,7229|L:1449824695435:0,7232:1449832435435:0,7209|L:1449832515435:0,7211:1449845545435:0,7187|L:1449845585435:0,719:1449846665435:0,7213|L:1450047835435:0,7177:1450064935435:0,72|S:1450082205435:0,7213:1450100605435:0,7236|S:1450100625435:0,7239:1450112835435:0,7262|S:1450112945435:0,7261:1450126775435:0,7238|S:1450147015435:0,7273:1450154925435:0,725|L:1450182625435:0,7232:1450191235435:0,7209|L:1450191385435:0,7212:1450193015435:0,7189|L:1450193215435:0,7189:1450195245435:0,7166|L:1450195355435:0,7166:1450205355435:0,7189|S:1450289025435:0,7225:1450292425435:0,7185|L:1450293035435:0,7186:1450293225435:0,7209|S:1450295165435:0,7265:1450296455435:0,7239|L:1450317205435:0,7174:1450340155435:0,7197|L:1450362445435:0,7148:1450363795435:0,7125|L:1450363865435:0,7126:1450368805435:0,7103|L:1450368965435:0,7105:1450385875435:0,7128|S:1450450745435:0,7151:1450451015435:0,7176|S:1450451075435:0,7169:1450456525435:0,7193|S:1450456585435:0,7193:1450468805435:0,7189|L:1450660145435:0,7158:1450681745435:0,7185|S:1450710585435:0,7185:1450753115435:0,7208|S:1450753275435:0,7219:1450772205435:0,7242|S:1450772575435:0,7243:1450862825435:0,722|L:1450862925435:0,7222:1450904215435:0,7245|S:1450923105435:0,7252:1450942805435:0,7275|S:1450942825435:0,7272:1451073605435:0,7276|;positions:152|profit:-0,0114|drawdown:-0,0222000000000001|long:0,447368421052632|winratio:0,486842105263158|positivedaysratio:0,470588235294118|meanloss:-0,00233636363636364|meanwin:0,00227702702702703|meantrade:-7,54966887417216E-05|stddeviationwin:0,000541156743366615|stddeviationloss:0,000412124395200332|stddeviation:0,00235560391118984|meanholdtime:358|hitSl:75|hitTp:68;
